Run_ID,Scenario_ID,Replica,Semilla,Escenario,CAPACIDAD_BODEGA,STOCK_INICIAL,PUNTO_REORDEN,CANTIDAD_REABASTECIMIENTO,TIEMPO_ENTRE_LLEGADAS,TAMANO_PEDIDO,LEAD_TIME_PROVEEDOR,TIEMPO_SIMULACION,STOCK_INICIAL_RATIO,PUNTO_REORDEN_RATIO,CANTIDAD_REABASTECIMIENTO_RATIO,Demanda_Diaria_Esperada,Cobertura_Inicial_Dias,Cobertura_ROP_Dias,Cobertura_Q_Dias,Brecha_LeadTime_Dias,Categoria_Riesgo,Inventario_Final,Total_Solicitudes,Pedidos_Surtidos,Ventas_Perdidas,Nivel_Servicio,Unidades_Vendidas,Unidades_Perdidas,Fill_Rate_Unidades,Ordenes_Proveedor,Inventario_Promedio,Costo_Ordenes,Costo_Escasez,Costo_Inventario,Costo_Total
SCN-0095-R01,SCN-0095,1,21210516,Media demanda / Lento proveedor / Ajustada,8000,2800,800,3600,1.8,220,3.0,120,0.35,0.1,0.45,122.2222,22.9091,6.5455,29.4545,3.5455,Bajo,789.0,75,75,0,100.0,16411.0,0.0,100.0,5,2065.6643,5000.0,0.0,37181.958,42181.958
SCN-0095-R02,SCN-0095,2,21210517,Media demanda / Lento proveedor / Ajustada,8000,2800,800,3600,1.8,220,3.0,120,0.35,0.1,0.45,122.2222,22.9091,6.5455,29.4545,3.5455,Bajo,1749.0,54,54,0,100.0,11851.0,0.0,100.0,3,2223.6621,3000.0,0.0,40025.9175,43025.9175
SCN-0095-R03,SCN-0095,3,21210518,Media demanda / Lento proveedor / Ajustada,8000,2800,800,3600,1.8,220,3.0,120,0.35,0.1,0.45,122.2222,22.9091,6.5455,29.4545,3.5455,Bajo,794.0,57,57,0,100.0,12806.0,0.0,100.0,4,2166.3296,4000.0,0.0,38993.9325,42993.9325
SCN-0096-R01,SCN-0096,1,21220516,Media demanda / Lento proveedor / Ajustada,8000,2800,800,3600,1.8,220,3.0,240,0.35,0.1,0.45,122.2222,22.9091,6.5455,29.4545,3.5455,Bajo,1126.0,140,138,2,98.57,30474.0,369.0,98.8036,8,2104.4153,8000.0,3952.0,75758.9505,87710.9505
SCN-0096-R02,SCN-0096,2,21220517,Media demanda / Lento proveedor / Ajustada,8000,2800,800,3600,1.8,220,3.0,240,0.35,0.1,0.45,122.2222,22.9091,6.5455,29.4545,3.5455,Bajo,2126.0,122,120,2,98.36,25874.0,505.0,98.0856,7,2249.6368,7000.0,5040.0,80986.926,93026.926
SCN-0096-R03,SCN-0096,3,21220518,Media demanda / Lento proveedor / Ajustada,8000,2800,800,3600,1.8,220,3.0,240,0.35,0.1,0.45,122.2222,22.9091,6.5455,29.4545,3.5455,Bajo,3629.0,128,128,0,100.0,27971.0,0.0,100.0,8,2225.6352,8000.0,0.0,80122.8675,88122.8675
SCN-0097-R01,SCN-0097,1,21230516,Media demanda / Rapido proveedor / Ajustada,8000,2800,1760,1760,0.9,120,1.0,120,0.35,0.22,0.22,133.3333,21.0,13.2,13.2,12.2,Bajo,2294.0,123,123,0,100.0,14586.0,0.0,100.0,8,2544.9878,8000.0,0.0,45809.781,53809.781
SCN-0097-R02,SCN-0097,2,21230517,Media demanda / Rapido proveedor / Ajustada,8000,2800,1760,1760,0.9,120,1.0,120,0.35,0.22,0.22,133.3333,21.0,13.2,13.2,12.2,Bajo,3203.0,131,131,0,100.0,15437.0,0.0,100.0,9,2510.4526,9000.0,0.0,45188.1465,54188.1465
SCN-0097-R03,SCN-0097,3,21230518,Media demanda / Rapido proveedor / Ajustada,8000,2800,1760,1760,0.9,120,1.0,120,0.35,0.22,0.22,133.3333,21.0,13.2,13.2,12.2,Bajo,2998.0,118,118,0,100.0,13882.0,0.0,100.0,8,2431.8086,8000.0,0.0,43772.5545,51772.5545
SCN-0098-R01,SCN-0098,1,21240516,Media demanda / Rapido proveedor / Ajustada,8000,2800,1760,1760,0.9,120,1.0,240,0.35,0.22,0.22,133.3333,21.0,13.2,13.2,12.2,Bajo,1918.0,272,272,0,100.0,32562.0,0.0,100.0,18,2517.4547,18000.0,0.0,90628.368,108628.368
SCN-0098-R02,SCN-0098,2,21240517,Media demanda / Rapido proveedor / Ajustada,8000,2800,1760,1760,0.9,120,1.0,240,0.35,0.22,0.22,133.3333,21.0,13.2,13.2,12.2,Bajo,2647.0,280,280,0,100.0,33593.0,0.0,100.0,19,2466.989,19000.0,0.0,88811.604,107811.604
SCN-0098-R03,SCN-0098,3,21240518,Media demanda / Rapido proveedor / Ajustada,8000,2800,1760,1760,0.9,120,1.0,240,0.35,0.22,0.22,133.3333,21.0,13.2,13.2,12.2,Bajo,3292.0,248,248,0,100.0,29428.0,0.0,100.0,17,2464.9274,17000.0,0.0,88737.387,105737.387
SCN-0099-R01,SCN-0099,1,21250516,Media demanda / Lento proveedor / Ajustada,8000,2800,1760,1760,0.9,120,3.0,120,0.35,0.22,0.22,133.3333,21.0,13.2,13.2,10.2,Bajo,1779.0,147,147,0,100.0,16861.0,0.0,100.0,9,2212.0924,9000.0,0.0,39817.6635,48817.6635
SCN-0099-R02,SCN-0099,2,21250517,Media demanda / Lento proveedor / Ajustada,8000,2800,1760,1760,0.9,120,3.0,120,0.35,0.22,0.22,133.3333,21.0,13.2,13.2,10.2,Bajo,2292.0,125,125,0,100.0,14588.0,0.0,100.0,8,2315.6637,8000.0,0.0,41681.946,49681.946
SCN-0099-R03,SCN-0099,3,21250518,Media demanda / Lento proveedor / Ajustada,8000,2800,1760,1760,0.9,120,3.0,120,0.35,0.22,0.22,133.3333,21.0,13.2,13.2,10.2,Bajo,1456.0,141,141,0,100.0,17184.0,0.0,100.0,10,2157.1673,10000.0,0.0,38829.0105,48829.0105
SCN-0100-R01,SCN-0100,1,21260516,Media demanda / Lento proveedor / Ajustada,8000,2800,1760,1760,0.9,120,3.0,240,0.35,0.22,0.22,133.3333,21.0,13.2,13.2,10.2,Bajo,2882.0,266,266,0,100.0,31598.0,0.0,100.0,18,2243.3604,18000.0,0.0,80760.9735,98760.9735
SCN-0100-R02,SCN-0100,2,21260517,Media demanda / Lento proveedor / Ajustada,8000,2800,1760,1760,0.9,120,3.0,240,0.35,0.22,0.22,133.3333,21.0,13.2,13.2,10.2,Bajo,1120.0,251,251,0,100.0,29840.0,0.0,100.0,17,2243.0101,17000.0,0.0,80748.3645,97748.3645
SCN-0100-R03,SCN-0100,3,21260518,Media demanda / Lento proveedor / Ajustada,8000,2800,1760,1760,0.9,120,3.0,240,0.35,0.22,0.22,133.3333,21.0,13.2,13.2,10.2,Bajo,2585.0,272,272,0,100.0,31895.0,0.0,100.0,18,2243.1018,18000.0,0.0,80751.6645,98751.6645
SCN-0101-R01,SCN-0101,1,21270516,Alta demanda / Rapido proveedor / Ajustada,8000,2800,1760,1760,0.9,220,1.0,120,0.35,0.22,0.22,244.4444,11.4545,7.2,7.2,6.2,Bajo,2110.0,139,139,0,100.0,30610.0,0.0,100.0,17,2373.1314,17000.0,0.0,42716.3655,59716.3655
SCN-0101-R02,SCN-0101,2,21270517,Alta demanda / Rapido proveedor / Ajustada,8000,2800,1760,1760,0.9,220,1.0,120,0.35,0.22,0.22,244.4444,11.4545,7.2,7.2,6.2,Bajo,1876.0,143,143,0,100.0,30844.0,0.0,100.0,17,2371.007,17000.0,0.0,42678.126,59678.126
SCN-0101-R03,SCN-0101,3,21270518,Alta demanda / Rapido proveedor / Ajustada,8000,2800,1760,1760,0.9,220,1.0,120,0.35,0.22,0.22,244.4444,11.4545,7.2,7.2,6.2,Bajo,1406.0,149,149,0,100.0,33074.0,0.0,100.0,19,2411.5144,19000.0,0.0,43407.2595,62407.2595
SCN-0102-R01,SCN-0102,1,21280516,Alta demanda / Rapido proveedor / Ajustada,8000,2800,1760,1760,0.9,220,1.0,240,0.35,0.22,0.22,244.4444,11.4545,7.2,7.2,6.2,Bajo,1964.0,261,261,0,100.0,57156.0,0.0,100.0,32,2407.4741,32000.0,0.0,86669.067,118669.067
SCN-0102-R02,SCN-0102,2,21280517,Alta demanda / Rapido proveedor / Ajustada,8000,2800,1760,1760,0.9,220,1.0,240,0.35,0.22,0.22,244.4444,11.4545,7.2,7.2,6.2,Bajo,2932.0,240,240,0,100.0,52668.0,0.0,100.0,30,2407.2378,30000.0,0.0,86660.559,116660.559
SCN-0102-R03,SCN-0102,3,21280518,Alta demanda / Rapido proveedor / Ajustada,8000,2800,1760,1760,0.9,220,1.0,240,0.35,0.22,0.22,244.4444,11.4545,7.2,7.2,6.2,Bajo,2926.0,276,276,0,100.0,59714.0,0.0,100.0,34,2401.3308,34000.0,0.0,86447.9085,120447.9085
SCN-0103-R01,SCN-0103,1,21290516,Alta demanda / Lento proveedor / Ajustada,8000,2800,1760,1760,0.9,220,3.0,120,0.35,0.22,0.22,244.4444,11.4545,7.2,7.2,4.2,Bajo,2417.0,139,138,1,99.28,30303.0,251.0,99.1785,17,1949.0497,17000.0,2508.0,35082.894,54590.894
SCN-0103-R02,SCN-0103,2,21290517,Alta demanda / Lento proveedor / Ajustada,8000,2800,1760,1760,0.9,220,3.0,120,0.35,0.22,0.22,244.4444,11.4545,7.2,7.2,4.2,Bajo,2355.0,130,130,0,100.0,28605.0,0.0,100.0,16,1925.6339,16000.0,0.0,34661.4105,50661.4105
SCN-0103-R03,SCN-0103,3,21290518,Alta demanda / Lento proveedor / Ajustada,8000,2800,1760,1760,0.9,220,3.0,120,0.35,0.22,0.22,244.4444,11.4545,7.2,7.2,4.2,Bajo,1530.0,137,137,0,100.0,29430.0,0.0,100.0,17,1998.1863,17000.0,0.0,35967.354,52967.354
SCN-0104-R01,SCN-0104,1,21300516,Alta demanda / Lento proveedor / Ajustada,8000,2800,1760,1760,0.9,220,3.0,240,0.35,0.22,0.22,244.4444,11.4545,7.2,7.2,4.2,Bajo,2653.0,256,255,1,99.61,54707.0,282.0,99.4872,31,1857.7861,31000.0,2756.0,66880.299,100636.299
SCN-0104-R02,SCN-0104,2,21300517,Alta demanda / Lento proveedor / Ajustada,8000,2800,1760,1760,0.9,220,3.0,240,0.35,0.22,0.22,244.4444,11.4545,7.2,7.2,4.2,Bajo,1642.0,262,262,0,100.0,57478.0,0.0,100.0,33,1980.069,33000.0,0.0,71282.4825,104282.4825
SCN-0104-R03,SCN-0104,3,21300518,Alta demanda / Lento proveedor / Ajustada,8000,2800,1760,1760,0.9,220,3.0,240,0.35,0.22,0.22,244.4444,11.4545,7.2,7.2,4.2,Bajo,1100.0,285,280,5,98.25,61540.0,1047.0,98.3271,35,1877.953,35000.0,10876.0,67606.3095,113482.3095
SCN-0105-R01,SCN-0105,1,21310516,Baja demanda / Rapido proveedor / Ajustada,8000,2800,1760,1760,1.8,120,1.0,120,0.35,0.22,0.22,66.6667,42.0,26.4,26.4,25.4,Bajo,2201.0,63,63,0,100.0,7639.0,0.0,100.0,4,2640.3427,4000.0,0.0,47526.168,51526.168
SCN-0105-R02,SCN-0105,2,21310517,Baja demanda / Rapido proveedor / Ajustada,8000,2800,1760,1760,1.8,120,1.0,120,0.35,0.22,0.22,66.6667,42.0,26.4,26.4,25.4,Bajo,2089.0,51,51,0,100.0,5991.0,0.0,100.0,3,2564.2623,3000.0,0.0,46156.7205,49156.7205
SCN-0105-R03,SCN-0105,3,21310518,Baja demanda / Rapido proveedor / Ajustada,8000,2800,1760,1760,1.8,120,1.0,120,0.35,0.22,0.22,66.6667,42.0,26.4,26.4,25.4,Bajo,3286.0,72,72,0,100.0,8314.0,0.0,100.0,5,2563.988,5000.0,0.0,46151.784,51151.784
SCN-0106-R01,SCN-0106,1,21320516,Baja demanda / Rapido proveedor / Ajustada,8000,2800,1760,1760,1.8,120,1.0,240,0.35,0.22,0.22,66.6667,42.0,26.4,26.4,25.4,Bajo,3229.0,130,130,0,100.0,15411.0,0.0,100.0,9,2570.9468,9000.0,0.0,92554.086,101554.086
SCN-0106-R02,SCN-0106,2,21320517,Baja demanda / Rapido proveedor / Ajustada,8000,2800,1760,1760,1.8,120,1.0,240,0.35,0.22,0.22,66.6667,42.0,26.4,26.4,25.4,Bajo,2866.0,129,129,0,100.0,15774.0,0.0,100.0,9,2572.0767,9000.0,0.0,92594.76,101594.76
SCN-0106-R03,SCN-0106,3,21320518,Baja demanda / Rapido proveedor / Ajustada,8000,2800,1760,1760,1.8,120,1.0,240,0.35,0.22,0.22,66.6667,42.0,26.4,26.4,25.4,Bajo,2849.0,148,148,0,100.0,17551.0,0.0,100.0,10,2596.728,10000.0,0.0,93482.2095,103482.2095
SCN-0107-R01,SCN-0107,1,21330516,Baja demanda / Lento proveedor / Ajustada,8000,2800,1760,1760,1.8,120,3.0,120,0.35,0.22,0.22,66.6667,42.0,26.4,26.4,23.4,Bajo,2213.0,61,61,0,100.0,7627.0,0.0,100.0,4,2486.4412,4000.0,0.0,44755.9425,48755.9425
SCN-0107-R02,SCN-0107,2,21330517,Baja demanda / Lento proveedor / Ajustada,8000,2800,1760,1760,1.8,120,3.0,120,0.35,0.22,0.22,66.6667,42.0,26.4,26.4,23.4,Bajo,2197.0,62,62,0,100.0,7643.0,0.0,100.0,4,2368.0364,4000.0,0.0,42624.6555,46624.6555
SCN-0107-R03,SCN-0107,3,21330518,Baja demanda / Lento proveedor / Ajustada,8000,2800,1760,1760,1.8,120,3.0,120,0.35,0.22,0.22,66.6667,42.0,26.4,26.4,23.4,Bajo,3200.0,68,68,0,100.0,8400.0,0.0,100.0,5,2504.5892,5000.0,0.0,45082.6065,50082.6065
SCN-0108-R01,SCN-0108,1,21340516,Baja demanda / Lento proveedor / Ajustada,8000,2800,1760,1760,1.8,120,3.0,240,0.35,0.22,0.22,66.6667,42.0,26.4,26.4,23.4,Bajo,2559.0,134,134,0,100.0,16081.0,0.0,100.0,9,2406.9347,9000.0,0.0,86649.6495,95649.6495
SCN-0108-R02,SCN-0108,2,21340517,Baja demanda / Lento proveedor / Ajustada,8000,2800,1760,1760,1.8,120,3.0,240,0.35,0.22,0.22,66.6667,42.0,26.4,26.4,23.4,Bajo,2431.0,106,106,0,100.0,12689.0,0.0,100.0,7,2415.8099,7000.0,0.0,86969.157,93969.157
SCN-0108-R03,SCN-0108,3,21340518,Baja demanda / Lento proveedor / Ajustada,8000,2800,1760,1760,1.8,120,3.0,240,0.35,0.22,0.22,66.6667,42.0,26.4,26.4,23.4,Bajo,2561.0,139,139,0,100.0,16079.0,0.0,100.0,9,2441.5161,9000.0,0.0,87894.579,96894.579
SCN-0109-R01,SCN-0109,1,21350516,Media demanda / Rapido proveedor / Ajustada,8000,2800,1760,1760,1.8,220,1.0,120,0.35,0.22,0.22,122.2222,22.9091,14.4,14.4,13.4,Bajo,1640.0,70,70,0,100.0,15240.0,0.0,100.0,9,2548.5756,9000.0,0.0,45874.3605,54874.3605
SCN-0109-R02,SCN-0109,2,21350517,Media demanda / Rapido proveedor / Ajustada,8000,2800,1760,1760,1.8,220,1.0,120,0.35,0.22,0.22,122.2222,22.9091,14.4,14.4,13.4,Bajo,1899.0,52,52,0,100.0,11461.0,0.0,100.0,6,2483.0639,6000.0,0.0,44695.1505,50695.1505
SCN-0109-R03,SCN-0109,3,21350518,Media demanda / Rapido proveedor / Ajustada,8000,2800,1760,1760,1.8,220,1.0,120,0.35,0.22,0.22,122.2222,22.9091,14.4,14.4,13.4,Bajo,1918.0,66,66,0,100.0,14962.0,0.0,100.0,8,2534.6812,8000.0,0.0,45624.261,53624.261
SCN-0110-R01,SCN-0110,1,21360516,Media demanda / Rapido proveedor / Ajustada,8000,2800,1760,1760,1.8,220,1.0,240,0.35,0.22,0.22,122.2222,22.9091,14.4,14.4,13.4,Bajo,3373.0,148,148,0,100.0,32867.0,0.0,100.0,19,2480.0109,19000.0,0.0,89280.393,108280.393
SCN-0110-R02,SCN-0110,2,21360517,Media demanda / Rapido proveedor / Ajustada,8000,2800,1760,1760,1.8,220,1.0,240,0.35,0.22,0.22,122.2222,22.9091,14.4,14.4,13.4,Bajo,2340.0,119,119,0,100.0,26860.0,0.0,100.0,15,2517.5725,15000.0,0.0,90632.61,105632.61
SCN-0110-R03,SCN-0110,3,21360518,Media demanda / Rapido proveedor / Ajustada,8000,2800,1760,1760,1.8,220,1.0,240,0.35,0.22,0.22,122.2222,22.9091,14.4,14.4,13.4,Bajo,1951.0,123,123,0,100.0,27249.0,0.0,100.0,15,2596.0883,15000.0,0.0,93459.177,108459.177
SCN-0111-R01,SCN-0111,1,21370516,Media demanda / Lento proveedor / Ajustada,8000,2800,1760,1760,1.8,220,3.0,120,0.35,0.22,0.22,122.2222,22.9091,14.4,14.4,11.4,Bajo,2028.0,66,66,0,100.0,14852.0,0.0,100.0,8,2267.3266,8000.0,0.0,40811.8785,48811.8785
SCN-0111-R02,SCN-0111,2,21370517,Media demanda / Lento proveedor / Ajustada,8000,2800,1760,1760,1.8,220,3.0,120,0.35,0.22,0.22,122.2222,22.9091,14.4,14.4,11.4,Bajo,2890.0,63,63,0,100.0,13990.0,0.0,100.0,8,2332.0987,8000.0,0.0,41977.7775,49977.7775
SCN-0111-R03,SCN-0111,3,21370518,Media demanda / Lento proveedor / Ajustada,8000,2800,1760,1760,1.8,220,3.0,120,0.35,0.22,0.22,122.2222,22.9091,14.4,14.4,11.4,Bajo,1581.0,77,77,0,100.0,17059.0,0.0,100.0,10,2088.6613,10000.0,0.0,37595.904,47595.904
SCN-0112-R01,SCN-0112,1,21380516,Media demanda / Lento proveedor / Ajustada,8000,2800,1760,1760,1.8,220,3.0,240,0.35,0.22,0.22,122.2222,22.9091,14.4,14.4,11.4,Bajo,2202.0,124,122,2,98.39,26998.0,437.0,98.4071,15,2295.1408,15000.0,4496.0,82625.067,102121.067
SCN-0112-R02,SCN-0112,2,21380517,Media demanda / Lento proveedor / Ajustada,8000,2800,1760,1760,1.8,220,3.0,240,0.35,0.22,0.22,122.2222,22.9091,14.4,14.4,11.4,Bajo,1096.0,128,128,0,100.0,28104.0,0.0,100.0,16,2364.8076,16000.0,0.0,85133.073,101133.073
SCN-0112-R03,SCN-0112,3,21380518,Media demanda / Lento proveedor / Ajustada,8000,2800,1760,1760,1.8,220,3.0,240,0.35,0.22,0.22,122.2222,22.9091,14.4,14.4,11.4,Bajo,2315.0,143,143,0,100.0,32165.0,0.0,100.0,18,2296.5165,18000.0,0.0,82674.5955,100674.5955
SCN-0113-R01,SCN-0113,1,21390516,Media demanda / Rapido proveedor / Conservadora,8000,2800,1760,3600,0.9,120,1.0,120,0.35,0.22,0.45,133.3333,21.0,13.2,27.0,12.2,Bajo,4981.0,131,131,0,100.0,15819.0,0.0,100.0,5,3362.2538,5000.0,0.0,60520.569,65520.569
SCN-0113-R02,SCN-0113,2,21390517,Media demanda / Rapido proveedor / Conservadora,8000,2800,1760,3600,0.9,120,1.0,120,0.35,0.22,0.45,133.3333,21.0,13.2,27.0,12.2,Bajo,4075.0,139,139,0,100.0,16725.0,0.0,100.0,5,3329.1296,5000.0,0.0,59924.3325,64924.3325
SCN-0113-R03,SCN-0113,3,21390518,Media demanda / Rapido proveedor / Conservadora,8000,2800,1760,3600,0.9,120,1.0,120,0.35,0.22,0.45,133.3333,21.0,13.2,27.0,12.2,Bajo,1927.0,129,129,0,100.0,15273.0,0.0,100.0,4,3169.4772,4000.0,0.0,57050.5905,61050.5905
SCN-0114-R01,SCN-0114,1,21400516,Media demanda / Rapido proveedor / Conservadora,8000,2800,1760,3600,0.9,120,1.0,240,0.35,0.22,0.45,133.3333,21.0,13.2,27.0,12.2,Bajo,2183.0,301,301,0,100.0,36617.0,0.0,100.0,10,3510.3412,10000.0,0.0,126372.282,136372.282
SCN-0114-R02,SCN-0114,2,21400517,Media demanda / Rapido proveedor / Conservadora,8000,2800,1760,3600,0.9,120,1.0,240,0.35,0.22,0.45,133.3333,21.0,13.2,27.0,12.2,Bajo,1690.0,278,278,0,100.0,33510.0,0.0,100.0,10,3370.2218,10000.0,0.0,121327.9845,131327.9845
SCN-0114-R03,SCN-0114,3,21400518,Media demanda / Rapido proveedor / Conservadora,8000,2800,1760,3600,0.9,120,1.0,240,0.35,0.22,0.45,133.3333,21.0,13.2,27.0,12.2,Bajo,4422.0,254,254,0,100.0,30778.0,0.0,100.0,9,3398.5903,9000.0,0.0,122349.249,131349.249
SCN-0115-R01,SCN-0115,1,21410516,Media demanda / Lento proveedor / Conservadora,8000,2800,1760,3600,0.9,120,3.0,120,0.35,0.22,0.45,133.3333,21.0,13.2,27.0,10.2,Bajo,3468.0,146,146,0,100.0,17332.0,0.0,100.0,5,3058.5404,5000.0,0.0,55053.7275,60053.7275
SCN-0115-R02,SCN-0115,2,21410517,Media demanda / Lento proveedor / Conservadora,8000,2800,1760,3600,0.9,120,3.0,120,0.35,0.22,0.45,133.3333,21.0,13.2,27.0,10.2,Bajo,3610.0,144,144,0,100.0,17190.0,0.0,100.0,5,3173.5043,5000.0,0.0,57123.078,62123.078
SCN-0115-R03,SCN-0115,3,21410518,Media demanda / Lento proveedor / Conservadora,8000,2800,1760,3600,0.9,120,3.0,120,0.35,0.22,0.45,133.3333,21.0,13.2,27.0,10.2,Bajo,3825.0,142,142,0,100.0,16975.0,0.0,100.0,5,3230.7681,5000.0,0.0,58153.8255,63153.8255
SCN-0116-R01,SCN-0116,1,21420516,Media demanda / Lento proveedor / Conservadora,8000,2800,1760,3600,0.9,120,3.0,240,0.35,0.22,0.45,133.3333,21.0,13.2,27.0,10.2,Bajo,3718.0,290,290,0,100.0,35082.0,0.0,100.0,10,3024.828,10000.0,0.0,108893.808,118893.808
SCN-0116-R02,SCN-0116,2,21420517,Media demanda / Lento proveedor / Conservadora,8000,2800,1760,3600,0.9,120,3.0,240,0.35,0.22,0.45,133.3333,21.0,13.2,27.0,10.2,Bajo,1468.0,259,259,0,100.0,30132.0,0.0,100.0,9,3164.6353,9000.0,0.0,113926.8705,122926.8705
SCN-0116-R03,SCN-0116,3,21420518,Media demanda / Lento proveedor / Conservadora,8000,2800,1760,3600,0.9,120,3.0,240,0.35,0.22,0.45,133.3333,21.0,13.2,27.0,10.2,Bajo,1758.0,250,250,0,100.0,29842.0,0.0,100.0,9,3125.955,9000.0,0.0,112534.38,121534.38
SCN-0117-R01,SCN-0117,1,21430516,Alta demanda / Rapido proveedor / Conservadora,8000,2800,1760,3600,0.9,220,1.0,120,0.35,0.22,0.45,244.4444,11.4545,7.2,14.7273,6.2,Bajo,1178.0,124,124,0,100.0,26822.0,0.0,100.0,8,3314.0291,8000.0,0.0,59652.5235,67652.5235
SCN-0117-R02,SCN-0117,2,21430517,Alta demanda / Rapido proveedor / Conservadora,8000,2800,1760,3600,0.9,220,1.0,120,0.35,0.22,0.45,244.4444,11.4545,7.2,14.7273,6.2,Bajo,3721.0,128,128,0,100.0,27879.0,0.0,100.0,8,3112.5962,8000.0,0.0,56026.731,64026.731
SCN-0117-R03,SCN-0117,3,21430518,Alta demanda / Rapido proveedor / Conservadora,8000,2800,1760,3600,0.9,220,1.0,120,0.35,0.22,0.45,244.4444,11.4545,7.2,14.7273,6.2,Bajo,1998.0,129,129,0,100.0,29602.0,0.0,100.0,8,3227.2476,8000.0,0.0,58090.4565,66090.4565
SCN-0118-R01,SCN-0118,1,21440516,Alta demanda / Rapido proveedor / Conservadora,8000,2800,1760,3600,0.9,220,1.0,240,0.35,0.22,0.45,244.4444,11.4545,7.2,14.7273,6.2,Bajo,4191.0,266,266,0,100.0,59809.0,0.0,100.0,17,3306.99,17000.0,0.0,119051.64,136051.64
SCN-0118-R02,SCN-0118,2,21440517,Alta demanda / Rapido proveedor / Conservadora,8000,2800,1760,3600,0.9,220,1.0,240,0.35,0.22,0.45,244.4444,11.4545,7.2,14.7273,6.2,Bajo,3230.0,264,264,0,100.0,57170.0,0.0,100.0,16,3421.2572,16000.0,0.0,123165.261,139165.261
SCN-0118-R03,SCN-0118,3,21440518,Alta demanda / Rapido proveedor / Conservadora,8000,2800,1760,3600,0.9,220,1.0,240,0.35,0.22,0.45,244.4444,11.4545,7.2,14.7273,6.2,Bajo,5143.0,256,256,0,100.0,55257.0,0.0,100.0,16,3339.1953,16000.0,0.0,120211.029,136211.029
SCN-0119-R01,SCN-0119,1,21450516,Alta demanda / Lento proveedor / Conservadora,8000,2800,1760,3600,0.9,220,3.0,120,0.35,0.22,0.45,244.4444,11.4545,7.2,14.7273,4.2,Bajo,3285.0,115,115,0,100.0,24715.0,0.0,100.0,7,2874.7023,7000.0,0.0,51744.642,58744.642
SCN-0119-R02,SCN-0119,2,21450517,Alta demanda / Lento proveedor / Conservadora,8000,2800,1760,3600,0.9,220,3.0,120,0.35,0.22,0.45,244.4444,11.4545,7.2,14.7273,4.2,Bajo,3478.0,151,148,3,98.01,31722.0,649.0,97.9951,9,2727.1225,9000.0,6692.0,49088.205,64780.205
SCN-0119-R03,SCN-0119,3,21450518,Alta demanda / Lento proveedor / Conservadora,8000,2800,1760,3600,0.9,220,3.0,120,0.35,0.22,0.45,244.4444,11.4545,7.2,14.7273,4.2,Bajo,2925.0,128,128,0,100.0,28675.0,0.0,100.0,8,2914.3142,8000.0,0.0,52457.655,60457.655
SCN-0120-R01,SCN-0120,1,21460516,Alta demanda / Lento proveedor / Conservadora,8000,2800,1760,3600,0.9,220,3.0,240,0.35,0.22,0.45,244.4444,11.4545,7.2,14.7273,4.2,Bajo,3542.0,288,288,0,100.0,64058.0,0.0,100.0,18,2822.8002,18000.0,0.0,101620.806,119620.806
SCN-0120-R02,SCN-0120,2,21460517,Alta demanda / Lento proveedor / Conservadora,8000,2800,1760,3600,0.9,220,3.0,240,0.35,0.22,0.45,244.4444,11.4545,7.2,14.7273,4.2,Bajo,4291.0,253,253,0,100.0,56109.0,0.0,100.0,16,2908.6855,16000.0,0.0,104712.678,120712.678
SCN-0120-R03,SCN-0120,3,21460518,Alta demanda / Lento proveedor / Conservadora,8000,2800,1760,3600,0.9,220,3.0,240,0.35,0.22,0.45,244.4444,11.4545,7.2,14.7273,4.2,Bajo,3845.0,275,274,1,99.64,60155.0,259.0,99.5713,17,2816.72,17000.0,2572.0,101401.9215,120973.9215
SCN-0121-R01,SCN-0121,1,21470516,Baja demanda / Rapido proveedor / Conservadora,8000,2800,1760,3600,1.8,120,1.0,120,0.35,0.22,0.45,66.6667,42.0,26.4,54.0,25.4,Bajo,2671.0,89,89,0,100.0,10929.0,0.0,100.0,3,3401.0107,3000.0,0.0,61218.192,64218.192
SCN-0121-R02,SCN-0121,2,21470517,Baja demanda / Rapido proveedor / Conservadora,8000,2800,1760,3600,1.8,120,1.0,120,0.35,0.22,0.45,66.6667,42.0,26.4,54.0,25.4,Bajo,5201.0,71,71,0,100.0,8399.0,0.0,100.0,3,3264.3437,3000.0,0.0,58758.186,61758.186
SCN-0121-R03,SCN-0121,3,21470518,Baja demanda / Rapido proveedor / Conservadora,8000,2800,1760,3600,1.8,120,1.0,120,0.35,0.22,0.45,66.6667,42.0,26.4,54.0,25.4,Bajo,3387.0,54,54,0,100.0,6613.0,0.0,100.0,2,3684.7508,2000.0,0.0,66325.515,68325.515
SCN-0122-R01,SCN-0122,1,21480516,Baja demanda / Rapido proveedor / Conservadora,8000,2800,1760,3600,1.8,120,1.0,240,0.35,0.22,0.45,66.6667,42.0,26.4,54.0,25.4,Bajo,2680.0,151,151,0,100.0,18120.0,0.0,100.0,5,3574.5977,5000.0,0.0,128685.5175,133685.5175
SCN-0122-R02,SCN-0122,2,21480517,Baja demanda / Rapido proveedor / Conservadora,8000,2800,1760,3600,1.8,120,1.0,240,0.35,0.22,0.45,66.6667,42.0,26.4,54.0,25.4,Bajo,4676.0,135,135,0,100.0,16124.0,0.0,100.0,5,3488.2669,5000.0,0.0,125577.609,130577.609
